Year,Elevation
2012,137.0911
2012,137.0746
2012,137.0591
2012,137.0426
2012,137.0267
2012,137.0102
2012,136.9942
2012,136.9777
2012,136.9612
2012,136.9452
2012,136.9287
2012,136.9127
2013,136.8962
2013,136.8879
2013,136.8804
2013,136.8721
2013,136.8641
2013,136.8558
2013,136.8477
2013,136.8394
2013,136.8311
2013,136.8231
2013,136.8148
2013,136.8067
2014,136.7984
2014,136.7921
2014,136.7863
2014,136.7800
2014,136.7738
2014,136.7675
2014,136.7614
2014,136.7550
2014,136.7486
2014,136.7425
2014,136.7361
2014,136.7300
2015,136.7236
2015,136.7172
2015,136.7115
2015,136.7051
2015,136.6989
2015,136.6925
2015,136.6863
2015,136.6799
2015,136.6735
2015,136.6674
2015,136.6610
2015,136.6548
2016,136.6484
2016,136.6376
2016,136.6274
2016,136.6166
2016,136.6061
2016,136.5952
2016,136.5847
2016,136.5739
2016,136.5631
2016,136.5526
2016,136.5417
2016,136.5312
2017,136.5204
2017,136.5155
2017,136.5111
2017,136.5062
2017,136.5015
2017,136.4966
2017,136.4918
2017,136.4869
2017,136.4820
2017,136.4773
2017,136.4724
2017,136.4677
2018,136.4628
2018,136.4608
2018,136.4590
2018,136.4570
2018,136.4551
2018,136.4531
2018,136.4512
2018,136.4492
2018,136.4472
2018,136.4453
2018,136.4433
2018,136.4413
2019,136.4483
2019,136.4430
2019,136.4382
2019,136.4328
2019,136.4277
2019,136.4223
2019,136.4172
2019,136.4118
2019,136.4065
2019,136.4014
2019,136.3960
2019,136.3909
2020,136.3856
2020,136.3789
2020,136.3727
2020,136.3661
2020,136.3597
2020,136.3530
2020,136.3466
2020,136.3400
2020,136.3333
2020,136.3269
2020,136.3203
2020,136.3138
2021,136.3072
2021,136.2983
2021,136.2902
2021,136.2813
2021,136.2727
2021,136.2638
2021,136.2552
2021,136.2463
2021,136.2374
2021,136.2288
2021,136.2199
2021,136.2112
2022,136.2023
2022,136.1921
2022,136.1829
2022,136.1728
2022,136.1629
2022,136.1527
2022,136.1429
2022,136.1327
2022,136.1225
2022,136.1126
2022,136.1024
2022,136.0926
2023,136.0824
2023,136.0728
2023,136.0642
2023,136.0547
2023,136.0454
2023,136.0359
2023,136.0266
2023,136.0171
2023,136.0076
2023,135.9983
2023,135.9888
2023,135.9795
2024,135.9700
2024,135.9659
2024,135.9622
2024,135.9582
2024,135.9543
2024,135.9504
2024,135.9465
2024,135.9425
2024,135.9385
2024,135.9347
2024,135.9307
2024,135.9268
2025,135.9229
2025,135.9225
2025,135.9221
2025,135.9218
2025,135.9214
2025,135.9210
2025,135.9207
2025,135.9203
2025,135.9199
2025,135.9195
2025,135.9191
2025,135.9188
2026,135.9184
2026,135.9202
2026,135.9218
2026,135.9236
2026,135.9253
2026,135.9271
2026,135.9289
2026,135.9306
2026,135.9324
2026,135.9342
2026,135.9360
2026,135.9377
2027,135.9395
2027,135.9432
2027,135.9465
2027,135.9501
2027,135.9537
2027,135.9574
2027,135.9609
2027,135.9646
2027,135.9683
2027,135.9718
2027,135.9755
2027,135.9791
2028,135.9828
2028,135.9877
2028,135.9923
2028,135.9972
2028,136.0020
2028,136.0069
2028,136.0117
2028,136.0166
2028,136.0215
2028,136.0263
2028,136.0312
2028,136.0360
2029,136.0409
2029,136.0409
2029,136.0410
2029,136.0411
2029,136.0411
2029,136.0412
2029,136.0413
2029,136.0414
